Codigo,Nombre Oferta,Empresa,Ubicacion,Salario,Modalidad,Fecha Publicacion,Descripcion,Requisitos,URL,Nivel_Educacion,Anios_Experiencia,Conocimientos_Explicitos,Idiomas,Habilidades_Tecnicas,Total_Habilidades_Detectadas,Salario_COP,Salario_Millones,Seniority,Nivel_Educativo_Ordinal,Skill_Python,Skill_R,Skill_SQL,Skill_Scala,Skill_Java / C++,Skill_Power BI,Skill_Tableau,Skill_Excel Avanzado,Skill_Qlik,Skill_Looker,Skill_Spark / PySpark,Skill_Databricks,Skill_Hadoop / Hive,Skill_Kafka,Skill_AWS,Skill_Azure,Skill_Google Cloud (GCP),Skill_Machine Learning General,Skill_Deep Learning,Skill_NLP / LLMs,Skill_Computer Vision,Skill_Scikit-Learn,Skill_TensorFlow / Keras,Skill_PyTorch,Skill_Estadística / Modelamiento,Skill_ETL / Pipelines de Datos,Skill_Airflow,Skill_Docker / Kubernetes,Skill_Git / Control de Versiones,Skill_Bases de Datos NoSQL,Skill_MLOps
F88CE45891616FAA61373E686DCF3405,"Practicante Universitario de Investigación y Desarrollo – Mosquera, Cundinamarca",PRODUCTOS RAMO SAS,"4,6","$ 1.750.000,00 (Mensual)",No especificada,Ayer,"Brindar apoyo al área de Investigación, Desarrollo e Innovación en la ejecución y seguimiento de proyectos de desarrollo de productos de la línea de snacks, realizando actividades técnicas, documentales y administrativas relacionadas con pruebas, análisis, gestión de información, procesos regulatorios y actualización de datos, contribuyendo al cumplimiento de los objetivos del área. 
Funciones
Apoyar la ejecución de pruebas piloto y ensayos de nuevos productos.
Participar en actividades de validación de vida útil y evaluación de productos.
Apoyar la recopilación, consolidación y análisis de información técnica de proyectos.
Realizar seguimiento y actualización de documentación de desarrollo e innovación.
Apoyar la gestión y actualización de datos maestros en SAP.
Colaborar en la elaboración de informes técnicos y reportes del área.
Apoyar actividades relacionadas con procesos regulatorios y revisión documental.
Participar en reuniones de seguimiento de proyectos de innovación.
Mantener actualizados registros y bases de datos del área.
Requisitos
Estudiante de últimos semestres de Ingeniería de Alimentos o Ingeniería Química.
Contar con aval de la universidad para realizar práctica profesional.
Conocimientos
Herramientas ofimáticas (Excel, Word y PowerPoint).
Conceptos básicos de calidad e inocuidad alimentaria.
Fundamentos de desarrollo de productos.
Manejo y análisis básico de datos.
Horario
Lunes a viernes de 7:00 a.m. a 5:00 p.m.
Lugar de trabajo
Mosquera, Cundinamarca.",Educación mínima: Universidad / Carrera Profesional | años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicante-universitario-de-investigacion-y-desarrollo-mosquera-cundinamarca-ingenieria-de-alimentos-o-ingenieria-quimica-en-mosquera-F88CE45891616FAA61373E686DCF3405#lc=ListOffers-Score0-12,Universidad / Carrera Profesional,1,,No especificado,Excel Avanzado,1,1750000.0,1.75,Junior / Trainee (0-1 años),3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DB4F849B466B334861373E686DCF3405,Aprendiz de Calidad,LACTALIS,"4,4","$ 1.750.000,00 (Mensual)",No especificada,Ayer,"Aprendiz de Calidad en LACTALIS: oportunidad para desarrollo profesional

Funciones
Registrar y hacer seguimiento al ciclo completo de reclamos de calidad (recepción, análisis, gestión de bases de datos y cierre del caso).
Actualizar y completar indicadores semanales de cada planta en los tableros de control de calidad.
Verificar inventarios de productos retenidos y realizar el análisis de sus registros.
Preparar informes y reportes consolidados de calidad para comunicar resultados a la organización.
Llevar el control documental de proveedores mediante el diligenciamiento de la matriz mensual de materiales y químicos.
Apoyar la ejecución de auditorías de calidad y participar en revisiones junto al equipo auditor para asegurar el cumplimiento normativo.
Requisitos
Estudiante de programas Técnicos, Tecnológicos o Profesionales en Gestión de Calidad, Control de Calidad de Alimentos, Ingeniería Industrial, Administración de Empresas o afines (apto para iniciar práctica).
Manejo de Excel para consolidación de datos, tableros de control y bases de datos.
Orientación al detalle, capacidad de análisis, habilidades de organización y seguimiento de procesos.
Beneficios
Formación profesional en una multinacional líder del sector de consumo masivo y alimentos.
Desarrollo de habilidades en gestión de indicadores, auditorías de calidad y manejo de bases de datos operativas.
Acompañamiento directo por parte del equipo técnico y un entorno de aprendizaje continuo.
La incorporación en este rol ofrece una oportunidad única para crecer profesionalmente y adquirir experiencia valiosa en la gestión y aseguramiento de la calidad en LACTALIS Colombia.",Educación mínima: Universidad / Carrera tecnológica | años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-aprendiz-de-calidad-chia-en-chia-DB4F849B466B334861373E686DCF3405#lc=ListOffers-Score0-13,Universidad / Carrera tecnológica,1,,No especificado,Excel Avanzado,1,1750000.0,1.75,Junior / Trainee (0-1 años),2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615FA3A8CB98E84361373E686DCF3405,Auxiliar de Calidad,EMPAQUES INDUSTRIALES DE COLOMBIA S A S,"4,3","$ 1.755.000,00 (Mensual)",No especificada,Ayer,"Empresa dedicada a la fabricación y comercialización de papeles y empaques de cartón corrugado, requiere para su equipo trabajo Auxiliar de Calidad, con experiencia de 1 años en cargos similares.

¿A QUIÉN BUSCAMOS?
Tecnólogo en Calidad
Mínimo 1 año en procesos de calidad, preferiblemente en el sector de papel y cartón.
Conocimientos en normas y estándares de calidad aplicados a procesos productivos.
Manejo de herramientas de monitoreo y control de calidad.
Capacidad de análisis de datos e informes de calidad.

¿CUÁL SERÁ TU PRINCIPAL RESPONSABILIDAD?
Ejecutar procesos de control y aseguramiento de la calidad del producto durante la producción.
Realizar monitoreo de procesos en planta, verificando cumplimiento de normas y estándares establecidos.
Apoyar en la revisión, verificación y liberación de producto terminado según especificaciones.
Consolidar y analizar datos relacionados con indicadores de calidad.
Asegurar el cumplimiento de la política de calidad de la compañía en cada etapa del proceso.
Reportar no conformidades, proponer acciones correctivas y dar seguimiento a su ejecución.
Apoyar auditorías internas y externas de calidad.

¿QUÉ OFRECEMOS?
Un entorno laboral estable y dinámico en una empresa en crecimiento.
Oportunidades de aprendizaje y desarrollo profesional en el campo del mantenimiento.
Remuneración competitiva acorde a tu experiencia y habilidades.
Trabajar con un equipo de profesionales comprometidos y apasionados.
Contrato directo con la compañía
Turnos rotativos
Estabilidad laboral
Ruta de Ingreso y Salida

Una vez cumplas con nosotros 3 meses accederás a beneficios extralegales como:
Póliza seguro de vida, Bono anual de incentivos, Auxilio médico, Auxilio fúnebre, Auxilio educativo, Plan de formación interna.",Educación mínima: Universidad / Carrera tecnológica | 1 año de experiencia | Conocimientos: Calidad,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-calidad-en-bogota-dc-615FA3A8CB98E84361373E686DCF3405#lc=ListOffers-Score0-14,Universidad / Carrera tecnológica,1,Calidad,No especificado,,0,1755000.0,1.755,Junior / Trainee (0-1 años),2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9BE62175E29D7E061373E686DCF3405,Profesional Líder HSEQ,Smart Development Systems Corp.,"Bogotá, D.C., Bogotá, D.C.",A convenir / No especificado,No especificada,Ayer,"Experiencia mínima de 3 años liderando, administrando o coordinando Sistemas de Gestión.
Experiencia en mantenimiento, implementación y mejora de Sistemas de Gestión Integral.
Experiencia en elaboración y actualización de procedimientos, instructivos, matrices, indicadores y demás documentación del sistema.
Experiencia en auditorías internas, seguimiento a planes de acción y tratamiento de hallazgos.
Experiencia en identificación, valoración y gestión de riesgos.
Deseable experiencia en procesos de integración de sistemas de gestión y/o preparación para certificaciones ISO.
Deseable experiencia o participación en proyectos relacionados con Seguridad de la Información, ISO/IEC 27001, gestión de activos de información, riesgos tecnológicos o protección de datos personales.
1. Administración del Sistema de Gestión Integral
Liderar el mantenimiento y actualización del Sistema de Gestión Integral de la empresa.
Verificar el cumplimiento de los requisitos legales, normativos y organizacionales aplicables.
Administrar y mantener actualizada la documentación del sistema.
Coordinar la elaboración, actualización y divulgación de políticas, procedimientos, instructivos, formatos y demás documentos.
Realizar seguimiento a los objetivos, metas, indicadores y programas establecidos.
Identificar oportunidades de mejora y promover acciones para el fortalecimiento continuo del sistema.
Coordinar y hacer seguimiento a auditorías internas y externas.
Gestionar los hallazgos, no conformidades, observaciones y acciones correctivas y de mejora.
Preparar informes periódicos sobre el desempeño del Sistema de Gestión Integral para la Gerencia.
2. Gestión HSEQ
Liderar las actividades relacionadas con Seguridad y Salud en el Trabajo, Gestión Ambiental y Calidad, de acuerdo con el alcance definido por la organización.
Realizar seguimiento al cumplimiento de los requisitos legales aplicables.
Coordinar la identificación, evaluación y tratamiento de riesgos.
Mantener actualizadas las matrices y herramientas de gestión correspondientes.
Apoyar las actividades de capacitación, sensibilización y cultura organizacional.
Realizar seguimiento a los programas, indicadores y planes de trabajo establecidos.
Promover una cultura de prevención, calidad, seguridad, protección ambiental y mejora continua.
3. Implementación de ISO/IEC 27001
Liderar el proceso inicial de diagnóstico y análisis de brechas frente a los requisitos de ISO/IEC 27001.
Diseñar y ejecutar, junto con las áreas involucradas, el plan de trabajo para la implementación del Sistema de Gestión de Seguridad de la Información (SGSI).
Apoyar la definición del alcance del SGSI.
Coordinar la identificación y clasificación de activos de información.
Liderar la identificación, análisis, valoración y tratamiento de riesgos de seguridad de la información.
Apoyar la construcción y actualización de políticas, procedimientos, controles y demás documentación requerida.
Coordinar la elaboración y seguimiento del plan de tratamiento de riesgos.
Promover la sensibilización y capacitación de los colaboradores en materia de seguridad de la información.
Articular los requisitos de seguridad de la información con el Sistema de Gestión Integral existente.
Preparar a la organización para futuras auditorías internas, externas o procesos de certificación relacionados con ISO/IEC 27001.
4. Protección de datos y cumplimiento
Apoyar la articulación del Sistema de Gestión con las obligaciones relacionadas con protección de datos personales.
Realizar seguimiento a políticas, procedimientos y controles relacionados con el tratamiento y protección de la información.
Apoyar la identificación y gestión de riesgos asociados al manejo de información personal y corporativa.
Mantener actualizada la documentación y evidencias necesarias para demostrar el cumplimiento de los requisitos aplicables.","Educación mínima: Postgrado / Especialización | 3 años de experiencia | Conocimientos: Adherencia o cumplimiento de normas, Capacidad de coordinación, Mejora continua, Aseguramiento de calidad, Auditoria, Documentación, Gestión de riesgos, Gestión documental, Indicadores, Iso 14001, Iso 27001, Iso 45001, Iso 9001, Sistemas de gestión, Gestión integral, Administración de sistemas, Gestión de la información corporativa | Personas con discapacidad: Sí",https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-profesional-lider-hseq-y-gestion-integral-en-bogota-dc-C9BE62175E29D7E061373E686DCF3405#lc=ListOffers-Score0-15,Postgrado / Especialización,3,"Adherencia O Cumplimiento De Normas, Capacidad De Coordinación, Mejora Continua, Aseguramiento De Calidad, Auditoria, Documentación, Gestión De Riesgos, Gestión Documental, Indicadores, Iso 14001, Iso 27001, Iso 45001, Iso 9001, Sistemas De Gestión, Gestión Integral, Administración De Sistemas, Gestión De La Información Corporativa",No especificado,,0,,,Semi-Senior (2-3 años),4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A5F0F80763BE563A61373E686DCF3405,Laboratorista,ELECTRICOS INTERNACIONAL LIMITADA,"4,5","$ 2.249.999,00 (Mensual)",No especificada,Ayer,"Si eres técnico o tecnólogo en el área eléctrica y tienes interés o experiencia en procesos de ensayo, medición y control de calidad, esta oportunidad puede ser para ti.
PERFIL
Técnico o tecnólogo en Electricidad, Electrotecnia, Electrónica o carreras afines.
Conocimientos en ensayos eléctricos, equipos de medición y circuitos de ensayo.
Deseable conocimiento de la norma ISO/IEC 17025 y procesos de laboratorios acreditados.
Capacidad para interpretar y aplicar normas técnicas y documentos relacionados con los ensayos.
Habilidad para elaborar informes, diligenciar registros y realizar cálculos técnicos.
Persona organizada, responsable, analítica y orientada al cumplimiento de procedimientos.
PRINCIPALES FUNCIONES
Ejecutar los ensayos eléctricos para los cuales se encuentre autorizado.
Preparar y alistar los circuitos, equipos de medición y elementos necesarios para la ejecución de los ensayos.
Revisar, codificar, registrar y documentar las muestras recibidas en el laboratorio.
Manejar circuitos de ensayo, consola de mandos y equipos de medición.
Elaborar informes de ensayo y diligenciar los registros técnicos correspondientes.
Realizar cálculos de incertidumbre y llevar el control estadístico de los datos obtenidos.
Revisar y actualizar normas, métodos y procedimientos técnicos del laboratorio.
Realizar la verificación y confirmación de los métodos de ensayo.
Ejecutar mantenimiento preventivo a los circuitos de ensayo y realizar el seguimiento correspondiente.
Apoyar la gestión de calidad, riesgos, oportunidades y acciones de mejora del laboratorio.
Participar en auditorías internas y auditorías de organismos de acreditación.
Apoyar el cumplimiento de los requisitos establecidos en la norma ISO/IEC 17025.
Realizar seguimiento a indicadores y documentación relacionada con el sistema de gestión.
Identificar y reportar posibles desviaciones de los procesos y apoyar las acciones necesarias para su tratamiento.
Mantener actualizada la documentación técnica de acuerdo con los procedimientos establecidos.
CONDICIONES DE LA VACANTE
Contrato: Término indefinido.
Salario: $2.250.000 + auxilio de transporte + prestaciones de ley.
Horario: Lunes a viernes.
Jornada: 6:00 a. m. a 3:00 p. m. o 7:00 a. m. a 4:00 p. m., según acuerdo con el jefe inmediato.
IMPORTANTE
Aplica únicamente si cumples con el perfil solicitado.
Es indispensable estar de acuerdo con las condiciones contractuales de la vacante.
Si cumples con el perfil y estás interesado(a) en hacer parte de nuestro equipo, envíanos tu hoja de vida y participa en nuestro proceso de selección.","Educación mínima: Universidad / Carrera tecnológica | 1 año de experiencia | Conocimientos: Electricidad, Equipos de medición, Ejecución, Revisión",https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-laboratorista-sector-electrico-en-bogota-dc-A5F0F80763BE563A61373E686DCF3405#lc=ListOffers-Score0-16,Universidad / Carrera tecnológica,1,"Electricidad, Equipos De Medición, Ejecución, Revisión",No especificado,Estadística / Modelamiento,1,2249999.0,2.249999,Junior / Trainee (0-1 años),2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BCA5F72DAEDA8E1461373E686DCF3405,Senior AI Engineer!,CENTRO DE EMPLEO Y TALENTO COLSUBSIDIO,"Bogotá, D.C., Bogotá, D.C.",A convenir / No especificado,No especificada,Ayer,"¡Buscamos Senior AI Engineer! | Bogotá
¿Tienes experiencia desarrollando soluciones de Inteligencia Artificial, LLMs, RAG y agentes de IA? 
¡Esta oportunidad puede ser para ti!
Importante empresa del sector Tecnología y Telecomunicaciones se encuentra en búsqueda de un/a Senior AI Engineer para liderar el diseño y evolución de soluciones internas de Inteligencia Artificial que impulsen la productividad y transformación tecnológica de la organización.
 ¿Qué buscamos?
 Profesional en Ingeniería de Sistemas, Ingeniería de Software, Computación o carreras afines.
 Deseable especialización o posgrado en Inteligencia Artificial, Ciencia de Datos o Ingeniería de Software.
 Tarjeta profesional.
 Mínimo 6 años de experiencia en roles relacionados con desarrollo de software, IA/ML o ingeniería de soluciones de Inteligencia Artificial.
 Conocimientos técnicos clave:
 LLMs y modelos de lenguaje: GPT, Claude, Gemini, Llama.
 RAG (Retrieval Augmented Generation) y bases de datos vectoriales.
 Diseño y orquestación de agentes de IA: LangChain, LangGraph, AutoGen.
 Consumo e integración de APIs REST/GraphQL.
 Python avanzado aplicado a IA/ML.
 Pipelines de automatización inteligente y procesamiento de datos.
 Manejo de estado: Bloc, Redux, ViewModel u otros frameworks/patrones similares.
 ¿Cuál será tu reto?
 Diseñar y construir herramientas internas de IA como asistentes de código, agentes de automatización y sistemas RAG.
 Definir y evolucionar la arquitectura de referencia de IA: modelos, integración, RAG, agentes y pipelines.
 Liderar la evaluación e integración de modelos y APIs de IA como OpenAI, Anthropic, Google AI y Hugging Face.
 Garantizar soluciones de IA seguras, confiables, escalables y costo-eficientes.
 Implementar estrategias para evaluación de outputs, gestión de prompts, detección de alucinaciones y protección de datos sensibles.
 Te ofrecemos:
 Salario: $7.000.000  $12.000.000
 Ubicación: Teusaquillo, Bogotá
 Modalidad: Híbrida
 Horario: Lunes a viernes  42 horas semanales
 Contrato: Término indefinido
 Si quieres llevar tu experiencia en Inteligencia Artificial al siguiente nivel, esta oportunidad es para ti.
 ¡Postúlate y haz parte de este reto tecnológico!
SeniorAIEngineer ArtificialIntelligence InteligenciaArtificial AI MachineLearning LLM RAG GenerativeAI AIAgents Python LangChain LangGraph OpenAI HuggingFace TechJobs Bogotá Empleo TalentoTech Tecnología",Educación mínima: Universidad / Carrera Profesional | años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-senior-ai-engineer-en-bogota-dc-BCA5F72DAEDA8E1461373E686DCF3405#lc=ListOffers-Score0-17,Universidad / Carrera Profesional,1,,No especificado,"Python, Machine Learning General, NLP / LLMs, ETL / Pipelines de Datos",4,,,Junior / Trainee (0-1 años),3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
B82802D20E69268361373E686DCF3405,Analista de Investigación de Mercados/Inmobiliario,Multiempleos S.A.,"4,4","$ 2.654.000,00 (Mensual)",No especificada,Ayer,"Importante y reconocida constructora está en búsqueda de un/a Analista de Inteligencia de Mercados para fortalecer su equipo.
 Requisitos:
Profesional en áreas administrativas, estadística o afines.
Experiencia mínima de 1 a 2 años en análisis de datos, inteligencia de negocios o investigación de mercados (preferiblemente en el sector inmobiliario).
Manejo intermedio de Excel y PowerPoint.
Habilidades en análisis cuantitativo y cualitativo, manejo de bases de datos y conocimiento del sector inmobiliario.
 Conocimiento y experiencia en:
Análisis de estadísticas del mercado inmobiliario.
Solicitud y administración de información de proveedores y fuentes oficiales.
Recopilación y consolidación de información de proyectos de la competencia.
Alimentación de bases de datos y elaboración de presentaciones de hallazgos.
Apoyo en tareas asignadas por la dirección.
 Horario:
Lunes a jueves: 8:00 a.m. a 5:00 p.m.
Viernes: 7:00 a.m. a 3:30 p.m.
Disponibilidad para trabajar algunos sábados.
 Ofrecemos:
Salario: $2.654.000
Estabilidad laboral y oportunidades de crecimiento
Excelente ambiente de trabajo
 Ubicación:
Niza  Suba, Bogotá",Educación mínima: Universidad / Carrera Profesional | 1 año de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-investigacion-de-mercadosinmobiliario-en-bogota-dc-B82802D20E69268361373E686DCF3405#lc=ListOffers-Score0-18,Universidad / Carrera Profesional,1,,No especificado,"Excel Avanzado, Estadística / Modelamiento",2,2654000.0,2.654,Junior / Trainee (0-1 años),3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4E0FF48BBFF13DFA61373E686DCF3405,Analista de calidad,Confidencial / No especificada,"Pereira, Risaralda","$ 2.731.592,00 (Mensual)",No especificada,Ayer,"Objetivo del cargo:
Optimizar y gestionar los procesos organizacionales, promoviendo la eficiencia, calidad y mejora continua. Liderar y acompañar la evolución del Sistema de Gestión de Calidad, asegurando el cumplimiento de la normatividad y las políticas de la compañía.
Principales responsabilidades:
- Gestionar y mantener actualizado el Sistema de Gestión de Calidad, documentación, indicadores y auditorías.
- Hacer seguimiento a cambios normativos y apoyar su implementación en los procesos.
- Identificar y ejecutar oportunidades de optimización, estandarización y automatización de procesos.
- Levantar, documentar y mejorar procesos, acompañando a las áreas en la implementación de mejoras y proyectos.
- Apoyar auditorías, procesos de habilitación y visitas de entes de control, realizando seguimiento a hallazgos y planes de acción.
- Administrar GEMS, consolidar indicadores de calidad y participar en comités institucionales relacionados con procesos y calidad.
Requisitos:
- Formación: Profesional en Ingeniería Industrial, Administración de Empresas, Administración en Salud,
Ingeniería de Productividad y Calidad o carreras afines.
- Experiencia: Mínimo 2 años en cargos relacionados con procesos, calidad o gestión organizacional.
Conocimientos indispensables:
- Gestión y documentación de procesos (BPM).
- ISO 9001.
- Elaboración de procedimientos e instructivos.
- Gestión de indicadores.
- Excel intermedio-avanzado.
- Análisis de datos.
Deseable: Especialización en Calidad, Proyectos, Administración en Salud o afines. Conocimientos en normatividad en salud, Power BI y Office 365.
Condiciones laborales
- Contrato: Indefinido
- Salario: $2.731.592.
- Horario: Lunes a jueves de 7:30 a. m. a 4:00 p. m. y viernes hasta la 1:30 p. m.
- Modalidad: Presencial.
- Beneficios: Primas extralegales y beneficios propios de la compañía.",Educación mínima: Universidad / Carrera Profesional | 2 años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-calidad-pereira-en-pereira-4E0FF48BBFF13DFA61373E686DCF3405#lc=ListOffers-Score0-19,Universidad / Carrera Profesional,2,,No especificado,"Power BI, Excel Avanzado",2,2731592.0,2.731592,Semi-Senior (2-3 años),3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26CE7BD7AA74BBDC61373E686DCF3405,Analista de Investigación Jurídica y Litigios,SOLVO S.A.S,"4,6",A convenir / No especificado,No especificada,Ayer,"Estamos buscando un Legal Research & Litigation Analyst proactivo, analítico y con visión estratégica para integrarse de forma presencial a una práctica en constante crecimiento de litigios en EE. UU.
Trabajarás codo a codo con abogados en EE. UU. realizando investigaciones jurídicas exhaustivas, redactando memorandos y escritos procesales, evaluando jurisprudencia y precedentes, y apoyando el desarrollo de estrategias procesales en un entorno de alto rendimiento.
Responsabilidades Clave
Investigación Jurídica Avanzada: Realizar búsquedas detalladas de doctrina, legislación, reglamentos y jurisprudencia (case law) en bases de datos legales de EE. UU.
Redacción y Análisis Técnico: Elaborar, revisar y optimizar memorandos jurídicos, mociones, recursos, correspondencia legal y escritos procesales.
Análisis Estratégico de Casos: Sintetizar materiales fácticos y legales complejos, evaluando fortalezas, debilidades, riesgos jurídicos y potenciales argumentos de la contraparte.
Verificación de Precedentes: Evaluar la validez, relevancia y valor vinculante de decisiones judiciales y autoridades legales.
Uso de Tecnología Legal e IA: Utilizar herramientas digitales y asistentes de IA para análisis legal, garantizando la verificación e integridad absoluta del producto final.
Gestión de Expedientes: Revisar alegatos, contratos, respuestas a descubrimiento probatorio (discovery responses) y llevar el control estricto de plazos judiciales.
Requisitos Obligatorios (Filtros del Proceso):
De 3 a 5 años de experiencia previa en investigación jurídica, firmas de abogados, tribunales o litigios.
Experiencia previa apoyando litigios civiles, comerciales o corporativos bajo el sistema legal de EE. UU.
Disponibilidad 100% Presencial (On-Site) 
Nivel de Inglés Avanzado / Fluido (C1 - Escrito y Hablado) con excelente capacidad de redacción jurídica y comprensión lectora.
Dominio de bases de datos de investigación jurídica, herramientas de IA aplicadas a la abogacía y paquete Microsoft Office / Google Workspace.",Educación mínima: Universidad / Carrera Profesional | años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-investigacion-juridica-y-litigios-en-medellin-26CE7BD7AA74BBDC61373E686DCF3405#lc=ListOffers-Score0-0,Universidad / Carrera Profesional,1,,No especificado,,0,,,Junior / Trainee (0-1 años),3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF3235D2FE2D5B6661373E686DCF3405,Investigaciòn de mercado en el sector inmobiliario,Multiempleos S.A.,"4,4",A convenir / No especificado,No especificada,Ayer,"Importante empresa del sector Constructor requiere Analista Inteligencia de Mercado, debe contar con formación universitaria completa en carreras administrativas, Estadística, carreras afines al sector o área. contar con 2 años de experiencia en cargos similares. Analizar estadísticas del mercado inmobiliario apoyándose en herramientas de office y las provistas por la compañía para tal fin.

Administrar y solicitar información al (los) proveedor(es) que maneje la dirección inherentes a sus funciones

Recopilar y consolidar la información proveniente de fuentes oficiales y demás fuentes pertinentes para la consecución de los objetivos del cargo.

Solicitar y analizar información correspondiente a los proyectos de la competencia por todos los medios y canales disponibles.Consolidar y alimentar base de datos correspondiente a información de proyectos de la competencia.Realizar seguimiento de los proyectos activos encaminados a detectar alertas de mercado, entrada de nuevos competidores y cualquier variable que afecte el comportamiento de las ventas.

Realizar presentaciones de los hallazgos encontrados en las diferentes investigaciones a cargo.

Conocimientos y habilidades:
Investigación de mercados, análisis cuantitativo y cualitativo, conocimiento del sector inmobiliario.
Manejo de bases de datos, Manejo intermedio de Excel y Power Point.
Deseable: Manejo herramienta Siga Ingemax (Galería Inmobiliaria) y Power BI.


Salario: $ 2.525.000 + todas las prestaciones de ley (Pagos quincenales)
Horario: lunes Jueves 8:00 am - 5:00 pm
Viernes : 7:30 am -3:30 pm
Disponibilidad para trabajar algunos sábados.",Educación mínima: Universidad / Carrera Profesional | 2 años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-investigacion-de-mercado-en-el-sector-inmobiliario-en-bogota-dc-EF3235D2FE2D5B6661373E686DCF3405#lc=ListOffers-Score0-1,Universidad / Carrera Profesional,2,,No especificado,"Power BI, Excel Avanzado, Estadística / Modelamiento",3,,,Semi-Senior (2-3 años),3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
F4DF4ACC0D20FCD761373E686DCF3405,QA Supervisor,SOLVO S.A.S,"4,6",A convenir / No especificado,No especificada,Hace  2  días,"QA Supervisor (BPO)
 Horario: Lunes a Viernes 8 am - 5 pm 
 
¿Tienes experiencia liderando equipos de Calidad dentro de un entorno BPO? ¿Te apasiona impulsar la mejora continua, garantizar el cumplimiento de estándares y desarrollar equipos de alto desempeño? ¡Esta oportunidad es para ti!
Buscamos un QA Supervisor con sólida experiencia en operaciones de BPO para liderar iniciativas de calidad, monitorear el desempeño operativo y asegurar una experiencia excepcional para clientes y usuarios.
 ¿Qué harás?
Supervisar al equipo de Quality Assurance para garantizar el cumplimiento de KPIs y estándares de calidad.
Monitorear, analizar y evaluar interacciones de agentes a través de auditorías y calibraciones.
Diseñar e implementar planes de mejora continua basados en datos y tendencias operativas.
Generar reportes de calidad y presentar hallazgos a liderazgo y stakeholders.
Identificar oportunidades de capacitación y coaching para mejorar el desempeño de los equipos.
Asegurar el cumplimiento de SLAs, políticas internas y requerimientos del cliente.
Liderar sesiones de calibración con Operaciones y clientes cuando sea necesario.
Analizar métricas de calidad y transformar hallazgos en acciones correctivas y preventivas.
Participar activamente en proyectos de optimización de procesos y experiencia del cliente.
 Requisitos
Experiencia previa como QA Supervisor, Quality Supervisor, Quality Analyst Lead o roles similares.
Experiencia en BPO (indispensable).
Experiencia liderando equipos de Calidad.
Inglés avanzado
Conocimiento de métricas operativas y de calidad en Contact Center/BPO.
Experiencia realizando calibraciones, auditorías y planes de acción.
Manejo de herramientas de reportes y análisis de datos.
Excel intermedio o avanzado.
Fuertes habilidades de liderazgo, coaching y comunicación.",Educación mínima: Universidad / Carrera técnica | 1 año de experiencia | Idiomas: Inglés | Conocimientos: Gestión de equipos,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-qa-supervisor-en-bogota-dc-F4DF4ACC0D20FCD761373E686DCF3405#lc=ListOffers-Score0-2,Universidad / Carrera técnica,1,Gestión De Equipos,Inglés,Excel Avanzado,1,,,Junior / Trainee (0-1 años),2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
